gesture,participant_id,session_id,repetition_id,recording_id,window_id,segment_id,source_file,n_muestras,fs_hz,duracion_s,conjunto
izquierda,01,01,13,izquierda_p01_s01_r013,1,izquierda_p01_s01_r013_w01,izquierda/participante_01_sesion_01_rep_013.csv,47,31.25,1.504,prueba
izquierda,01,01,13,izquierda_p01_s01_r013,2,izquierda_p01_s01_r013_w02,izquierda/participante_01_sesion_01_rep_013.csv,47,31.25,1.504,prueba
izquierda,01,01,14,izquierda_p01_s01_r014,0,izquierda_p01_s01_r014_w00,izquierda/participante_01_sesion_01_rep_014.csv,47,31.25,1.504,prueba
izquierda,01,01,14,izquierda_p01_s01_r014,1,izquierda_p01_s01_r014_w01,izquierda/participante_01_sesion_01_rep_014.csv,47,31.25,1.504,prueba
izquierda,01,01,14,izquierda_p01_s01_r014,2,izquierda_p01_s01_r014_w02,izquierda/participante_01_sesion_01_rep_014.csv,47,31.25,1.504,prueba
izquierda,01,01,15,izquierda_p01_s01_r015,0,izquierda_p01_s01_r015_w00,izquierda/participante_01_sesion_01_rep_015.csv,47,31.25,1.504,prueba
izquierda,01,01,15,izquierda_p01_s01_r015,1,izquierda_p01_s01_r015_w01,izquierda/participante_01_sesion_01_rep_015.csv,47,31.25,1.504,prueba
izquierda,01,01,15,izquierda_p01_s01_r015,2,izquierda_p01_s01_r015_w02,izquierda/participante_01_sesion_01_rep_015.csv,47,31.25,1.504,prueba
izquierda,01,01,16,izquierda_p01_s01_r016,0,izquierda_p01_s01_r016_w00,izquierda/participante_01_sesion_01_rep_016.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,16,izquierda_p01_s01_r016,1,izquierda_p01_s01_r016_w01,izquierda/participante_01_sesion_01_rep_016.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,16,izquierda_p01_s01_r016,2,izquierda_p01_s01_r016_w02,izquierda/participante_01_sesion_01_rep_016.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,17,izquierda_p01_s01_r017,0,izquierda_p01_s01_r017_w00,izquierda/participante_01_sesion_01_rep_017.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,17,izquierda_p01_s01_r017,1,izquierda_p01_s01_r017_w01,izquierda/participante_01_sesion_01_rep_017.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,17,izquierda_p01_s01_r017,2,izquierda_p01_s01_r017_w02,izquierda/participante_01_sesion_01_rep_017.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,18,izquierda_p01_s01_r018,0,izquierda_p01_s01_r018_w00,izquierda/participante_01_sesion_01_rep_018.csv,47,31.25,1.504,prueba
izquierda,01,01,18,izquierda_p01_s01_r018,1,izquierda_p01_s01_r018_w01,izquierda/participante_01_sesion_01_rep_018.csv,47,31.25,1.504,prueba
izquierda,01,01,18,izquierda_p01_s01_r018,2,izquierda_p01_s01_r018_w02,izquierda/participante_01_sesion_01_rep_018.csv,47,31.25,1.504,prueba
izquierda,01,01,19,izquierda_p01_s01_r019,0,izquierda_p01_s01_r019_w00,izquierda/participante_01_sesion_01_rep_019.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,19,izquierda_p01_s01_r019,1,izquierda_p01_s01_r019_w01,izquierda/participante_01_sesion_01_rep_019.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,19,izquierda_p01_s01_r019,2,izquierda_p01_s01_r019_w02,izquierda/participante_01_sesion_01_rep_019.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,20,izquierda_p01_s01_r020,0,izquierda_p01_s01_r020_w00,izquierda/participante_01_sesion_01_rep_020.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,20,izquierda_p01_s01_r020,1,izquierda_p01_s01_r020_w01,izquierda/participante_01_sesion_01_rep_020.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,20,izquierda_p01_s01_r020,2,izquierda_p01_s01_r020_w02,izquierda/participante_01_sesion_01_rep_020.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,21,izquierda_p01_s01_r021,0,izquierda_p01_s01_r021_w00,izquierda/participante_01_sesion_01_rep_021.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,21,izquierda_p01_s01_r021,1,izquierda_p01_s01_r021_w01,izquierda/participante_01_sesion_01_rep_021.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,21,izquierda_p01_s01_r021,2,izquierda_p01_s01_r021_w02,izquierda/participante_01_sesion_01_rep_021.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,22,izquierda_p01_s01_r022,0,izquierda_p01_s01_r022_w00,izquierda/participante_01_sesion_01_rep_022.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,22,izquierda_p01_s01_r022,1,izquierda_p01_s01_r022_w01,izquierda/participante_01_sesion_01_rep_022.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,22,izquierda_p01_s01_r022,2,izquierda_p01_s01_r022_w02,izquierda/participante_01_sesion_01_rep_022.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,23,izquierda_p01_s01_r023,0,izquierda_p01_s01_r023_w00,izquierda/participante_01_sesion_01_rep_023.csv,47,31.25,1.504,prueba
izquierda,01,01,23,izquierda_p01_s01_r023,1,izquierda_p01_s01_r023_w01,izquierda/participante_01_sesion_01_rep_023.csv,47,31.25,1.504,prueba
izquierda,01,01,23,izquierda_p01_s01_r023,2,izquierda_p01_s01_r023_w02,izquierda/participante_01_sesion_01_rep_023.csv,47,31.25,1.504,prueba
izquierda,01,01,24,izquierda_p01_s01_r024,0,izquierda_p01_s01_r024_w00,izquierda/participante_01_sesion_01_rep_024.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,24,izquierda_p01_s01_r024,1,izquierda_p01_s01_r024_w01,izquierda/participante_01_sesion_01_rep_024.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,24,izquierda_p01_s01_r024,2,izquierda_p01_s01_r024_w02,izquierda/participante_01_sesion_01_rep_024.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,25,izquierda_p01_s01_r025,0,izquierda_p01_s01_r025_w00,izquierda/participante_01_sesion_01_rep_025.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,25,izquierda_p01_s01_r025,1,izquierda_p01_s01_r025_w01,izquierda/participante_01_sesion_01_rep_025.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,25,izquierda_p01_s01_r025,2,izquierda_p01_s01_r025_w02,izquierda/participante_01_sesion_01_rep_025.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,26,izquierda_p01_s01_r026,0,izquierda_p01_s01_r026_w00,izquierda/participante_01_sesion_01_rep_026.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,26,izquierda_p01_s01_r026,1,izquierda_p01_s01_r026_w01,izquierda/participante_01_sesion_01_rep_026.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,26,izquierda_p01_s01_r026,2,izquierda_p01_s01_r026_w02,izquierda/participante_01_sesion_01_rep_026.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,27,izquierda_p01_s01_r027,0,izquierda_p01_s01_r027_w00,izquierda/participante_01_sesion_01_rep_027.csv,47,31.25,1.504,prueba
izquierda,01,01,27,izquierda_p01_s01_r027,1,izquierda_p01_s01_r027_w01,izquierda/participante_01_sesion_01_rep_027.csv,47,31.25,1.504,prueba
izquierda,01,01,27,izquierda_p01_s01_r027,2,izquierda_p01_s01_r027_w02,izquierda/participante_01_sesion_01_rep_027.csv,47,31.25,1.504,prueba
izquierda,01,01,28,izquierda_p01_s01_r028,0,izquierda_p01_s01_r028_w00,izquierda/participante_01_sesion_01_rep_028.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,28,izquierda_p01_s01_r028,1,izquierda_p01_s01_r028_w01,izquierda/participante_01_sesion_01_rep_028.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,28,izquierda_p01_s01_r028,2,izquierda_p01_s01_r028_w02,izquierda/participante_01_sesion_01_rep_028.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,29,izquierda_p01_s01_r029,0,izquierda_p01_s01_r029_w00,izquierda/participante_01_sesion_01_rep_029.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,29,izquierda_p01_s01_r029,1,izquierda_p01_s01_r029_w01,izquierda/participante_01_sesion_01_rep_029.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,29,izquierda_p01_s01_r029,2,izquierda_p01_s01_r029_w02,izquierda/participante_01_sesion_01_rep_029.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,30,izquierda_p01_s01_r030,0,izquierda_p01_s01_r030_w00,izquierda/participante_01_sesion_01_rep_030.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,30,izquierda_p01_s01_r030,1,izquierda_p01_s01_r030_w01,izquierda/participante_01_sesion_01_rep_030.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,30,izquierda_p01_s01_r030,2,izquierda_p01_s01_r030_w02,izquierda/participante_01_sesion_01_rep_030.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,31,izquierda_p01_s01_r031,0,izquierda_p01_s01_r031_w00,izquierda/participante_01_sesion_01_rep_031.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,31,izquierda_p01_s01_r031,1,izquierda_p01_s01_r031_w01,izquierda/participante_01_sesion_01_rep_031.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,31,izquierda_p01_s01_r031,2,izquierda_p01_s01_r031_w02,izquierda/participante_01_sesion_01_rep_031.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,32,izquierda_p01_s01_r032,0,izquierda_p01_s01_r032_w00,izquierda/participante_01_sesion_01_rep_032.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,32,izquierda_p01_s01_r032,1,izquierda_p01_s01_r032_w01,izquierda/participante_01_sesion_01_rep_032.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,32,izquierda_p01_s01_r032,2,izquierda_p01_s01_r032_w02,izquierda/participante_01_sesion_01_rep_032.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,33,izquierda_p01_s01_r033,0,izquierda_p01_s01_r033_w00,izquierda/participante_01_sesion_01_rep_033.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,33,izquierda_p01_s01_r033,1,izquierda_p01_s01_r033_w01,izquierda/participante_01_sesion_01_rep_033.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,33,izquierda_p01_s01_r033,2,izquierda_p01_s01_r033_w02,izquierda/participante_01_sesion_01_rep_033.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,34,izquierda_p01_s01_r034,0,izquierda_p01_s01_r034_w00,izquierda/participante_01_sesion_01_rep_034.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,34,izquierda_p01_s01_r034,1,izquierda_p01_s01_r034_w01,izquierda/participante_01_sesion_01_rep_034.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,34,izquierda_p01_s01_r034,2,izquierda_p01_s01_r034_w02,izquierda/participante_01_sesion_01_rep_034.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,35,izquierda_p01_s01_r035,0,izquierda_p01_s01_r035_w00,izquierda/participante_01_sesion_01_rep_035.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,35,izquierda_p01_s01_r035,1,izquierda_p01_s01_r035_w01,izquierda/participante_01_sesion_01_rep_035.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,35,izquierda_p01_s01_r035,2,izquierda_p01_s01_r035_w02,izquierda/participante_01_sesion_01_rep_035.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,36,izquierda_p01_s01_r036,0,izquierda_p01_s01_r036_w00,izquierda/participante_01_sesion_01_rep_036.csv,47,31.25,1.504,prueba
izquierda,01,01,36,izquierda_p01_s01_r036,1,izquierda_p01_s01_r036_w01,izquierda/participante_01_sesion_01_rep_036.csv,47,31.25,1.504,prueba
izquierda,01,01,36,izquierda_p01_s01_r036,2,izquierda_p01_s01_r036_w02,izquierda/participante_01_sesion_01_rep_036.csv,47,31.25,1.504,prueba
izquierda,01,01,37,izquierda_p01_s01_r037,0,izquierda_p01_s01_r037_w00,izquierda/participante_01_sesion_01_rep_037.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,37,izquierda_p01_s01_r037,1,izquierda_p01_s01_r037_w01,izquierda/participante_01_sesion_01_rep_037.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,37,izquierda_p01_s01_r037,2,izquierda_p01_s01_r037_w02,izquierda/participante_01_sesion_01_rep_037.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,38,izquierda_p01_s01_r038,0,izquierda_p01_s01_r038_w00,izquierda/participante_01_sesion_01_rep_038.csv,47,31.25,1.504,prueba
izquierda,01,01,38,izquierda_p01_s01_r038,1,izquierda_p01_s01_r038_w01,izquierda/participante_01_sesion_01_rep_038.csv,47,31.25,1.504,prueba
izquierda,01,01,38,izquierda_p01_s01_r038,2,izquierda_p01_s01_r038_w02,izquierda/participante_01_sesion_01_rep_038.csv,47,31.25,1.504,prueba
izquierda,01,01,39,izquierda_p01_s01_r039,0,izquierda_p01_s01_r039_w00,izquierda/participante_01_sesion_01_rep_039.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,39,izquierda_p01_s01_r039,1,izquierda_p01_s01_r039_w01,izquierda/participante_01_sesion_01_rep_039.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,39,izquierda_p01_s01_r039,2,izquierda_p01_s01_r039_w02,izquierda/participante_01_sesion_01_rep_039.csv,47,31.25,1.504,entrenamiento
izquierda,01,01,40,izquierda_p01_s01_r040,0,izquierda_p01_s01_r040_w00,izquierda/participante_01_sesion_01_rep_040.csv,45,30.303030303030305,1.485,entrenamiento
izquierda,01,01,40,izquierda_p01_s01_r040,1,izquierda_p01_s01_r040_w01,izquierda/participante_01_sesion_01_rep_040.csv,45,30.303030303030305,1.485,entrenamiento
izquierda,01,01,40,izquierda_p01_s01_r040,2,izquierda_p01_s01_r040_w02,izquierda/participante_01_sesion_01_rep_040.csv,45,30.303030303030305,1.485,entrenamiento
